Encoder,LearningAlgorithm,Baseball,UKHouseOfCommons,ca2006,codling,gtcars,midwest,mpg,msleep,myeloid,nassCDS,races2000,terrorism,txhousing,us_rent_income,water
MEstimate,NN-1L,0.24427480916030556,0.17518248175182483,0.1814595660749506,0.15289256198347106,1.0295358649789035,1.6363636363636362,0.24999999999999983,0.5445705024311185,0.35294117647058765,0.05917159763313613,0.15097052480230047,1.1148936170212813,0.3255813953488371,0.5126582278481013,0.027586206896551745
MEstimate,NN-2L,0.10687022900763368,0.05352798053527985,0.051282051282051315,0.016528925619834732,0.9704641350210984,1.2556818181818183,0.08139534883720935,0.3144246353322529,1.0840336134453783,0.4497041420118333,0.03163191948238672,1.468085106382985,0.04651162790697662,0.28481012658227856,0.3724137931034486
MEstimate,RF,0.09923664122137413,0.8175182481751825,0.47731755424063105,0.8677685950413229,0.5147679324894522,1.8465909090909092,0.41279069767441856,0.9529983792544574,0.20168067226890682,0.3195266272189351,1.0855499640546369,0.3148936170212767,0.3953488372093023,0.34810126582278494,0.6275862068965522
MEstimate,SVM,0.8396946564885495,1.0510948905109487,1.14792899408284,1.2685950413223148,0.6329113924050642,1.3181818181818186,0.6569767441860462,1.435980551053485,0.10924369747899076,0.3195266272189351,1.3975557153127247,0.017021276595746627,0.9302325581395349,0.8164556962025317,0.36551724137931063
OneHot,EN,2.564885496183206,3.2749391727493915,1.5502958579881654,2.619834710743803,1.6118143459915626,2.5625,2.633720930232557,1.6564019448946519,2.6890756302521006,2.6035502958579873,1.141624730409777,0.2255319148936173,13.860465116279068,4.158227848101266,1.8068965517241378
OneHot,GBT,0.0,0.5304136253041363,0.14990138067061154,0.9214876033057855,0.025316455696202566,0.005681818181818187,0.09883720930232565,0.4894651539708267,0.5882352941176466,0.0,1.03666427030913,0.6127659574468105,0.44186046511627897,0.16455696202531642,1.1724137931034484
OneHot,KNN,0.9694656488549618,1.3284671532846715,1.1834319526627217,1.2768595041322321,0.6497890295358659,1.1079545454545456,0.819767441860465,1.423014586709887,0.3781512605042011,1.3372781065088752,1.2810927390366642,0.0510638297872361,1.2558139534883719,0.12658227848101278,0.0965517241379311
OneHot,NN-1L,0.5801526717557253,0.8953771289537713,0.2209072978303747,0.23553719008264473,1.1898734177215198,1.147727272727273,0.22674418604651145,0.9562398703403568,0.46218487394957936,0.16568047337278116,0.2645578720345075,1.3021276595744715,0.27906976744186035,0.670886075949367,0.02068965517241381
OneHot,NN-2L,0.2900763358778624,0.6763990267639903,0.086785009861933,0.11983471074380182,0.7510548523206761,1.4772727272727277,0.05232558139534887,0.7941653160453809,1.2605042016806716,1.0177514792899403,0.038820992092020085,1.038297872340427,0.0,0.27848101265822794,0.35172413793103474
OneHot,RF,0.07633587786259549,0.778588807785888,0.4418145956607494,0.8760330578512402,0.0,0.2272727272727275,0.15116279069767452,0.8849270664505675,0.193277310924369,0.3076923076923079,1.0956146657081236,0.3148936170212767,0.3953488372093023,0.13924050632911406,0.6344827586206901
